order_id,order_date,ship_date,customer_id,product_id,quantity,discount,sales,cost,profit
ORD-005607,2024-11-10,2024-11-11,CUST-00525,PROD-00116,4,0.05,521.63,384.2,137.43
ORD-005608,2024-11-16,2024-11-18,CUST-00510,PROD-00176,3,0.3,866.75,905.16,-38.41
ORD-005609,2024-04-06,2024-04-07,CUST-00329,PROD-00105,4,0.0,1390.92,1155.2,235.72
ORD-005610,2025-09-16,2025-09-21,CUST-00106,PROD-00212,5,0.1,2656.26,1801.75,854.51
ORD-005611,2024-01-28,2024-02-02,CUST-00249,PROD-00061,1,0.0,195.84,157.95,37.89
ORD-005612,2025-01-22,2025-01-28,CUST-00416,PROD-00145,4,0.2,293.98,263.2,30.78
ORD-005613,2025-05-04,2025-05-07,CUST-00170,PROD-00036,2,0.0,1080.04,735.52,344.52
ORD-005614,2024-06-11,2024-06-15,CUST-00251,PROD-00013,7,0.05,3911.46,2238.88,1672.58
ORD-005615,2025-11-16,2025-11-17,CUST-00161,PROD-00181,2,0.0,698.42,369.78,328.64
ORD-005616,2025-10-05,2025-10-07,CUST-00193,PROD-00108,5,0.05,1019.49,735.5,283.99
ORD-005617,2024-12-17,2024-12-18,CUST-00293,PROD-00130,1,0.15,246.02,165.39,80.63
ORD-005618,2024-11-19,2024-11-22,CUST-00379,PROD-00166,5,0.0,2556.35,1769.0,787.35
ORD-005619,2024-07-13,2024-07-17,CUST-00178,PROD-00162,4,0.0,573.36,452.44,120.92
ORD-005620,2025-07-06,2025-07-07,CUST-00222,PROD-00180,7,0.0,2372.09,1865.99,506.1
ORD-005621,2024-04-11,2024-04-14,CUST-00268,PROD-00142,6,0.0,1709.04,1464.24,244.8
ORD-005622,2025-05-18,2025-05-20,CUST-00580,PROD-00193,3,0.2,605.11,399.93,205.18
ORD-005623,2025-10-08,2025-10-14,CUST-00560,PROD-00191,1,0.15,387.97,329.59,58.38
ORD-005624,2024-07-04,2024-07-10,CUST-00216,PROD-00181,4,0.1,1257.16,739.56,517.6
ORD-005625,2025-10-27,2025-10-30,CUST-00547,PROD-00159,4,0.1,1656.9,1531.96,124.94
ORD-005626,2024-01-26,2024-01-30,CUST-00153,PROD-00046,2,0.2,228.42,197.84,30.58
ORD-005627,2025-11-20,2025-11-24,CUST-00230,PROD-00191,4,0.2,1460.61,1318.36,142.25
ORD-005628,2024-03-31,2024-04-01,CUST-00531,PROD-00130,4,0.1,1041.98,661.56,380.42
ORD-005629,2025-04-22,2025-04-28,CUST-00206,PROD-00043,1,0.05,357.2,252.55,104.65
ORD-005630,2024-07-28,2024-08-02,CUST-00081,PROD-00160,4,0.1,108.54,88.88,19.66
ORD-005631,2025-10-04,2025-10-05,CUST-00487,PROD-00004,6,0.05,174.7,145.8,28.9
ORD-005632,2025-01-09,2025-01-14,CUST-00106,PROD-00129,1,0.2,432.85,298.75,134.1
ORD-005633,2024-04-13,2024-04-15,CUST-00382,PROD-00070,7,0.3,463.25,375.34,87.91
ORD-005634,2025-02-23,2025-02-26,CUST-00508,PROD-00196,7,0.0,2460.43,1591.94,868.49
ORD-005635,2024-11-17,2024-11-22,CUST-00003,PROD-00092,7,0.0,930.65,576.52,354.13
ORD-005636,2025-05-04,2025-05-07,CUST-00061,PROD-00214,1,0.05,186.64,157.59,29.05
ORD-005637,2025-11-05,2025-11-09,CUST-00372,PROD-00033,6,0.0,1006.38,689.22,317.16
ORD-005638,2024-11-18,2024-11-22,CUST-00372,PROD-00123,7,0.05,2952.2,2628.22,323.98
ORD-005639,2024-08-28,2024-09-03,CUST-00346,PROD-00157,3,0.1,1368.47,881.91,486.56
ORD-005640,2024-01-12,2024-01-13,CUST-00337,PROD-00158,7,0.15,512.95,416.43,96.52
ORD-005641,2025-02-26,2025-03-03,CUST-00004,PROD-00174,2,0.05,419.96,352.04,67.92
ORD-005642,2024-11-14,2024-11-19,CUST-00584,PROD-00095,7,0.2,1858.64,1302.84,555.8
ORD-005643,2024-11-01,2024-11-04,CUST-00323,PROD-00109,7,0.0,137.48,113.47,24.01
ORD-005644,2024-05-20,2024-05-21,CUST-00510,PROD-00036,1,0.0,540.02,367.76,172.26
ORD-005645,2024-11-28,2024-12-03,CUST-00274,PROD-00060,6,0.15,1212.88,865.5,347.38
ORD-005646,2025-12-24,2025-12-29,CUST-00068,PROD-00059,3,0.1,294.41,224.49,69.92
ORD-005647,2024-09-03,2024-09-06,CUST-00131,PROD-00168,3,0.3,230.6,194.49,36.11
ORD-005648,2025-03-18,2025-03-21,CUST-00288,PROD-00169,2,0.1,642.15,379.72,262.43
ORD-005649,2025-08-19,2025-08-25,CUST-00244,PROD-00200,6,0.0,1600.14,1128.18,471.96
ORD-005650,2025-07-27,2025-07-29,CUST-00328,PROD-00203,2,0.15,1051.72,725.8,325.92
ORD-005651,2024-09-27,2024-09-28,CUST-00079,PROD-00165,6,0.0,163.62,99.3,64.32
ORD-005652,2025-03-26,2025-03-28,CUST-00188,PROD-00052,1,0.0,213.75,151.85,61.9
ORD-005653,2025-10-30,2025-11-01,CUST-00155,PROD-00059,3,0.0,327.12,224.49,102.63
ORD-005654,2024-01-12,2024-01-14,CUST-00329,PROD-00184,6,0.0,1607.94,1110.42,497.52
ORD-005655,2024-11-30,2024-12-04,CUST-00349,PROD-00176,3,0.1,1114.4,905.16,209.24
ORD-005656,2024-06-29,2024-07-04,CUST-00547,PROD-00075,3,0.3,1176.5,1109.16,67.34
ORD-005657,2024-11-08,2024-11-11,CUST-00116,PROD-00008,3,0.05,615.71,386.13,229.58
ORD-005658,2024-11-21,2024-11-27,CUST-00522,PROD-00028,4,0.05,68.13,43.84,24.29
ORD-005659,2025-07-25,2025-07-31,CUST-00102,PROD-00063,5,0.0,1654.2,1356.25,297.95
ORD-005660,2024-03-13,2024-03-14,CUST-00511,PROD-00147,4,0.1,2659.43,1597.4,1062.03
ORD-005661,2025-01-10,2025-01-14,CUST-00334,PROD-00139,6,0.0,1393.44,959.82,433.62
ORD-005662,2025-02-18,2025-02-22,CUST-00570,PROD-00160,3,0.0,90.45,66.66,23.79
ORD-005663,2024-12-28,2024-12-30,CUST-00269,PROD-00036,6,0.15,2754.1,2206.56,547.54
ORD-005664,2025-07-08,2025-07-09,CUST-00147,PROD-00118,6,0.1,389.93,333.78,56.15
ORD-005665,2024-11-05,2024-11-08,CUST-00206,PROD-00048,2,0.1,485.06,363.1,121.96
ORD-005666,2025-12-05,2025-12-10,CUST-00259,PROD-00203,5,0.0,3093.3,1814.5,1278.8
ORD-005667,2024-12-22,2024-12-23,CUST-00535,PROD-00030,6,0.1,965.57,875.04,90.53
ORD-005668,2025-02-24,2025-02-26,CUST-00470,PROD-00064,3,0.2,905.33,739.59,165.74
ORD-005669,2025-09-25,2025-09-26,CUST-00059,PROD-00168,6,0.15,560.03,388.98,171.05
ORD-005670,2024-08-17,2024-08-18,CUST-00372,PROD-00207,7,0.1,2211.24,1926.47,284.77
ORD-005671,2024-02-27,2024-03-01,CUST-00011,PROD-00060,6,0.0,1426.92,865.5,561.42
ORD-005672,2025-06-12,2025-06-13,CUST-00144,PROD-00009,1,0.0,138.96,81.83,57.13
ORD-005673,2024-12-23,2024-12-28,CUST-00291,PROD-00127,3,0.2,197.45,202.26,-4.81
ORD-005674,2025-11-12,2025-11-16,CUST-00048,PROD-00107,5,0.1,1130.08,725.4,404.68
ORD-005675,2025-12-23,2025-12-29,CUST-00158,PROD-00014,7,0.0,2985.57,1886.15,1099.42
ORD-005676,2024-11-13,2024-11-14,CUST-00143,PROD-00115,1,0.15,69.78,69.4,0.38
ORD-005677,2024-11-21,2024-11-27,CUST-00067,PROD-00144,5,0.1,718.47,451.3,267.17
ORD-005678,2024-11-17,2024-11-18,CUST-00444,PROD-00214,4,0.0,785.84,630.36,155.48
ORD-005679,2024-09-24,2024-09-25,CUST-00370,PROD-00110,4,0.0,1662.88,1258.92,403.96
ORD-005680,2025-08-23,2025-08-24,CUST-00210,PROD-00036,2,0.05,1026.04,735.52,290.52
ORD-005681,2025-08-05,2025-08-08,CUST-00433,PROD-00104,3,0.0,646.62,545.28,101.34
ORD-005682,2024-12-21,2024-12-25,CUST-00504,PROD-00120,1,0.0,170.31,109.31,61.0
ORD-005683,2024-02-04,2024-02-08,CUST-00501,PROD-00108,7,0.1,1352.17,1029.7,322.47
ORD-005684,2024-09-12,2024-09-14,CUST-00499,PROD-00006,5,0.0,2596.1,1741.1,855.0
ORD-005685,2024-08-30,2024-09-02,CUST-00495,PROD-00194,1,0.0,438.73,269.82,168.91
ORD-005686,2025-09-14,2025-09-15,CUST-00574,PROD-00028,4,0.0,71.72,43.84,27.88
ORD-005687,2024-03-08,2024-03-10,CUST-00271,PROD-00162,4,0.15,487.36,452.44,34.92
ORD-005688,2025-09-10,2025-09-16,CUST-00587,PROD-00094,3,0.1,95.31,74.13,21.18
ORD-005689,2025-05-10,2025-05-14,CUST-00556,PROD-00174,6,0.2,1060.94,1056.12,4.82
ORD-005690,2025-07-09,2025-07-10,CUST-00093,PROD-00044,3,0.05,1520.39,890.55,629.84
ORD-005691,2024-11-29,2024-12-05,CUST-00435,PROD-00191,1,0.15,387.97,329.59,58.38
ORD-005692,2025-05-18,2025-05-21,CUST-00209,PROD-00124,7,0.0,2360.4,1936.48,423.92
ORD-005693,2025-03-25,2025-03-26,CUST-00284,PROD-00151,4,0.05,618.37,556.52,61.85
ORD-005694,2025-08-13,2025-08-18,CUST-00148,PROD-00189,7,0.0,4405.8,2408.07,1997.73
ORD-005695,2024-12-06,2024-12-11,CUST-00279,PROD-00135,7,0.05,3378.2,2366.35,1011.85
ORD-005696,2024-12-18,2024-12-20,CUST-00587,PROD-00209,4,0.05,1732.61,1390.48,342.13
ORD-005697,2025-04-20,2025-04-22,CUST-00227,PROD-00169,4,0.3,998.9,759.44,239.46
ORD-005698,2024-03-23,2024-03-24,CUST-00364,PROD-00009,5,0.2,555.84,409.15,146.69
ORD-005699,2024-12-01,2024-12-04,CUST-00501,PROD-00135,3,0.0,1524.0,1014.15,509.85
ORD-005700,2025-12-18,2025-12-19,CUST-00294,PROD-00079,3,0.1,663.36,532.62,130.74
ORD-005701,2024-01-29,2024-02-01,CUST-00258,PROD-00100,5,0.1,864.04,539.15,324.89
ORD-005702,2024-09-17,2024-09-21,CUST-00047,PROD-00116,6,0.0,823.62,576.3,247.32
ORD-005703,2024-09-16,2024-09-21,CUST-00272,PROD-00173,5,0.1,1205.01,1105.35,99.66
ORD-005704,2025-04-12,2025-04-17,CUST-00064,PROD-00104,6,0.05,1228.58,1090.56,138.02
ORD-005705,2024-03-22,2024-03-25,CUST-00550,PROD-00215,3,0.05,584.71,520.92,63.79
ORD-005706,2025-04-09,2025-04-11,CUST-00017,PROD-00095,2,0.15,564.23,372.24,191.99
ORD-005707,2024-03-13,2024-03-19,CUST-00563,PROD-00211,2,0.0,1205.5,699.02,506.48
ORD-005708,2024-03-13,2024-03-18,CUST-00008,PROD-00037,7,0.0,1851.71,1565.83,285.88
ORD-005709,2025-07-04,2025-07-05,CUST-00481,PROD-00191,6,0.15,2327.84,1977.54,350.3
ORD-005710,2024-09-24,2024-09-28,CUST-00235,PROD-00126,2,0.1,938.11,610.42,327.69
ORD-005711,2025-12-21,2025-12-25,CUST-00120,PROD-00030,3,0.3,375.5,437.52,-62.02
ORD-005712,2024-01-29,2024-02-02,CUST-00302,PROD-00031,2,0.1,297.36,239.34,58.02
ORD-005713,2024-12-05,2024-12-06,CUST-00417,PROD-00056,2,0.1,1178.59,795.4,383.19
ORD-005714,2024-03-27,2024-03-28,CUST-00139,PROD-00199,1,0.1,520.39,305.76,214.63
ORD-005715,2024-10-15,2024-10-18,CUST-00410,PROD-00134,1,0.05,519.59,383.56,136.03
ORD-005716,2025-12-31,2026-01-01,CUST-00090,PROD-00004,6,0.0,183.9,145.8,38.1
ORD-005717,2025-11-08,2025-11-14,CUST-00056,PROD-00203,7,0.1,3897.56,2540.3,1357.26
ORD-005718,2024-02-07,2024-02-11,CUST-00389,PROD-00165,1,0.0,27.27,16.55,10.72
ORD-005719,2025-02-18,2025-02-21,CUST-00081,PROD-00188,7,0.1,1812.7,1284.22,528.48
ORD-005720,2025-04-23,2025-04-29,CUST-00388,PROD-00189,7,0.0,4405.8,2408.07,1997.73
ORD-005721,2024-06-13,2024-06-15,CUST-00176,PROD-00009,6,0.3,583.63,490.98,92.65
ORD-005722,2024-04-21,2024-04-23,CUST-00347,PROD-00016,5,0.1,3065.62,1986.95,1078.67
ORD-005723,2025-11-16,2025-11-20,CUST-00527,PROD-00067,1,0.0,184.98,127.77,57.21
ORD-005724,2025-12-17,2025-12-22,CUST-00281,PROD-00041,4,0.0,700.04,403.4,296.64
ORD-005725,2025-12-28,2025-12-29,CUST-00221,PROD-00217,6,0.3,2333.56,1990.86,342.7
ORD-005726,2025-08-29,2025-09-03,CUST-00147,PROD-00075,1,0.1,504.22,369.72,134.5
ORD-005727,2025-05-06,2025-05-09,CUST-00365,PROD-00077,2,0.0,365.32,304.14,61.18
ORD-005728,2024-10-10,2024-10-13,CUST-00439,PROD-00111,3,0.05,313.47,265.89,47.58
ORD-005729,2024-05-11,2024-05-13,CUST-00115,PROD-00203,6,0.05,3526.36,2177.4,1348.96
ORD-005730,2024-03-01,2024-03-06,CUST-00126,PROD-00158,7,0.3,422.43,416.43,6.0
ORD-005731,2025-05-28,2025-06-02,CUST-00121,PROD-00145,7,0.05,610.94,460.6,150.34
ORD-005732,2025-08-25,2025-08-26,CUST-00350,PROD-00052,1,0.0,213.75,151.85,61.9
ORD-005733,2025-09-26,2025-09-27,CUST-00497,PROD-00136,1,0.1,203.86,152.38,51.48
ORD-005734,2025-11-20,2025-11-25,CUST-00470,PROD-00094,7,0.0,247.1,172.97,74.13
ORD-005735,2025-11-04,2025-11-09,CUST-00199,PROD-00140,3,0.2,747.34,779.37,-32.03
ORD-005736,2025-12-31,2026-01-01,CUST-00108,PROD-00083,5,0.1,2206.4,1518.35,688.05
ORD-005737,2024-07-21,2024-07-27,CUST-00283,PROD-00051,7,0.1,476.91,291.06,185.85
ORD-005738,2025-08-08,2025-08-12,CUST-00316,PROD-00072,7,0.2,2563.96,2302.58,261.38
ORD-005739,2025-03-07,2025-03-09,CUST-00382,PROD-00209,4,0.05,1732.61,1390.48,342.13
ORD-005740,2024-08-06,2024-08-10,CUST-00395,PROD-00109,6,0.1,106.06,97.26,8.8
ORD-005741,2025-12-23,2025-12-24,CUST-00012,PROD-00027,1,0.1,400.06,288.47,111.59
ORD-005742,2025-11-13,2025-11-19,CUST-00336,PROD-00167,4,0.15,634.98,439.92,195.06
ORD-005743,2024-04-08,2024-04-09,CUST-00498,PROD-00148,4,0.15,1334.81,1031.68,303.13
ORD-005744,2024-01-21,2024-01-22,CUST-00411,PROD-00052,2,0.15,363.38,303.7,59.68
ORD-005745,2025-05-25,2025-05-31,CUST-00367,PROD-00088,1,0.0,107.52,59.24,48.28
ORD-005746,2025-03-21,2025-03-24,CUST-00301,PROD-00130,4,0.0,1157.76,661.56,496.2
ORD-005747,2025-12-01,2025-12-03,CUST-00402,PROD-00039,4,0.0,510.04,389.64,120.4
ORD-005748,2024-07-10,2024-07-16,CUST-00283,PROD-00207,4,0.1,1263.56,1100.84,162.72
ORD-005749,2024-03-05,2024-03-09,CUST-00576,PROD-00051,7,0.0,529.9,291.06,238.84
ORD-005750,2024-08-05,2024-08-06,CUST-00448,PROD-00101,3,0.1,1500.69,942.66,558.03
ORD-005751,2024-01-15,2024-01-20,CUST-00499,PROD-00076,5,0.15,1049.75,662.35,387.4
ORD-005752,2024-01-28,2024-01-31,CUST-00027,PROD-00103,4,0.15,906.75,844.88,61.87
ORD-005753,2025-11-21,2025-11-23,CUST-00486,PROD-00207,6,0.05,2000.64,1651.26,349.38
ORD-005754,2024-10-15,2024-10-19,CUST-00449,PROD-00139,1,0.3,162.57,159.97,2.6
ORD-005755,2024-11-18,2024-11-20,CUST-00278,PROD-00084,7,0.05,600.69,524.3,76.39
ORD-005756,2024-01-15,2024-01-21,CUST-00067,PROD-00215,1,0.05,194.9,173.64,21.26
ORD-005757,2024-08-13,2024-08-16,CUST-00571,PROD-00028,7,0.0,125.51,76.72,48.79
ORD-005758,2025-09-09,2025-09-13,CUST-00057,PROD-00217,1,0.05,527.83,331.81,196.02
ORD-005759,2025-03-30,2025-04-02,CUST-00434,PROD-00064,3,0.0,1131.66,739.59,392.07
ORD-005760,2025-08-01,2025-08-03,CUST-00549,PROD-00189,7,0.0,4405.8,2408.07,1997.73
ORD-005761,2024-12-06,2024-12-12,CUST-00541,PROD-00114,2,0.15,658.05,487.88,170.17
ORD-005762,2024-09-13,2024-09-15,CUST-00405,PROD-00058,1,0.15,417.61,383.39,34.22
ORD-005763,2024-12-23,2024-12-24,CUST-00080,PROD-00181,7,0.05,2322.25,1294.23,1028.02
ORD-005764,2024-09-23,2024-09-25,CUST-00510,PROD-00051,1,0.15,64.34,41.58,22.76
ORD-005765,2025-10-05,2025-10-07,CUST-00204,PROD-00211,7,0.0,4219.25,2446.57,1772.68
ORD-005766,2024-09-03,2024-09-04,CUST-00115,PROD-00078,5,0.3,419.93,495.8,-75.87
ORD-005767,2025-05-03,2025-05-09,CUST-00077,PROD-00060,2,0.1,428.08,288.5,139.58
ORD-005768,2024-04-15,2024-04-17,CUST-00500,PROD-00119,6,0.2,3151.34,2382.18,769.16
ORD-005769,2025-05-23,2025-05-29,CUST-00051,PROD-00169,7,0.1,2247.52,1329.02,918.5
ORD-005770,2025-11-20,2025-11-22,CUST-00477,PROD-00211,4,0.1,2169.9,1398.04,771.86
ORD-005771,2025-03-24,2025-03-30,CUST-00027,PROD-00092,7,0.1,837.58,576.52,261.06
ORD-005772,2025-02-15,2025-02-20,CUST-00090,PROD-00080,6,0.0,1254.3,701.28,553.02
ORD-005773,2025-12-13,2025-12-15,CUST-00212,PROD-00071,7,0.1,3849.55,2437.96,1411.59
ORD-005774,2025-04-08,2025-04-12,CUST-00057,PROD-00170,7,0.2,520.91,558.18,-37.27
ORD-005775,2024-08-05,2024-08-06,CUST-00015,PROD-00008,7,0.2,1209.82,900.97,308.85
ORD-005776,2024-08-30,2024-09-03,CUST-00174,PROD-00092,3,0.0,398.85,247.08,151.77
ORD-005777,2025-06-09,2025-06-12,CUST-00270,PROD-00075,3,0.2,1344.58,1109.16,235.42
ORD-005778,2025-07-12,2025-07-18,CUST-00073,PROD-00130,6,0.0,1736.64,992.34,744.3
ORD-005779,2024-09-08,2024-09-10,CUST-00484,PROD-00110,7,0.15,2473.53,2203.11,270.42
ORD-005780,2024-10-10,2024-10-14,CUST-00198,PROD-00171,5,0.05,338.3,214.15,124.15
ORD-005781,2025-12-27,2025-12-31,CUST-00374,PROD-00052,3,0.0,641.25,455.55,185.7
ORD-005782,2024-03-19,2024-03-21,CUST-00300,PROD-00134,7,0.0,3828.58,2684.92,1143.66
ORD-005783,2024-11-15,2024-11-18,CUST-00584,PROD-00158,4,0.15,293.11,237.96,55.15
ORD-005784,2024-02-17,2024-02-19,CUST-00175,PROD-00005,3,0.05,917.81,830.7,87.11
ORD-005785,2025-09-22,2025-09-23,CUST-00182,PROD-00174,6,0.2,1060.94,1056.12,4.82
ORD-005786,2024-03-11,2024-03-14,CUST-00197,PROD-00030,4,0.0,715.24,583.36,131.88
ORD-005787,2025-05-14,2025-05-15,CUST-00286,PROD-00217,3,0.3,1166.78,995.43,171.35
ORD-005788,2024-02-13,2024-02-15,CUST-00145,PROD-00159,6,0.0,2761.5,2297.94,463.56
ORD-005789,2025-05-13,2025-05-15,CUST-00270,PROD-00051,7,0.1,476.91,291.06,185.85
ORD-005790,2025-10-09,2025-10-11,CUST-00046,PROD-00192,3,0.05,210.27,122.16,88.11
ORD-005791,2024-11-13,2024-11-17,CUST-00285,PROD-00132,2,0.1,460.8,294.62,166.18
ORD-005792,2025-01-17,2025-01-21,CUST-00037,PROD-00126,2,0.0,1042.34,610.42,431.92
ORD-005793,2024-11-14,2024-11-17,CUST-00242,PROD-00027,1,0.05,422.28,288.47,133.81
ORD-005794,2024-09-05,2024-09-11,CUST-00502,PROD-00137,3,0.05,291.21,186.09,105.12
ORD-005795,2025-09-08,2025-09-12,CUST-00479,PROD-00019,1,0.1,214.59,132.34,82.25
ORD-005796,2024-08-15,2024-08-21,CUST-00006,PROD-00123,3,0.05,1265.23,1126.38,138.85
ORD-005797,2025-06-29,2025-07-03,CUST-00170,PROD-00150,2,0.0,991.02,761.04,229.98
ORD-005798,2024-06-09,2024-06-14,CUST-00141,PROD-00120,5,0.15,723.82,546.55,177.27
ORD-005799,2024-07-27,2024-07-30,CUST-00017,PROD-00016,1,0.0,681.25,397.39,283.86
ORD-005800,2024-10-03,2024-10-09,CUST-00046,PROD-00002,7,0.2,2477.94,2626.05,-148.11
ORD-005801,2025-03-09,2025-03-15,CUST-00525,PROD-00211,1,0.0,602.75,349.51,253.24
ORD-005802,2024-12-09,2024-12-11,CUST-00107,PROD-00003,6,0.1,516.02,471.36,44.66
ORD-005803,2025-07-23,2025-07-25,CUST-00201,PROD-00183,6,0.0,2003.22,1315.02,688.2
ORD-005804,2024-06-18,2024-06-21,CUST-00505,PROD-00157,2,0.0,1013.68,587.94,425.74
ORD-005805,2024-01-09,2024-01-10,CUST-00404,PROD-00084,3,0.05,257.44,224.7,32.74
ORD-005806,2025-08-19,2025-08-23,CUST-00542,PROD-00178,2,0.0,570.14,405.84,164.3
ORD-005807,2025-09-22,2025-09-24,CUST-00588,PROD-00075,4,0.1,2016.86,1478.88,537.98
ORD-005808,2024-02-15,2024-02-17,CUST-00098,PROD-00125,5,0.15,1561.02,1031.45,529.57
ORD-005809,2025-03-26,2025-03-28,CUST-00549,PROD-00138,2,0.15,25.42,18.52,6.9
ORD-005810,2024-11-03,2024-11-05,CUST-00087,PROD-00095,4,0.0,1327.6,744.48,583.12
ORD-005811,2025-09-01,2025-09-03,CUST-00013,PROD-00081,2,0.15,698.44,501.76,196.68
ORD-005812,2025-11-01,2025-11-06,CUST-00418,PROD-00059,1,0.0,109.04,74.83,34.21
ORD-005813,2025-10-15,2025-10-20,CUST-00333,PROD-00124,2,0.0,674.4,553.28,121.12
ORD-005814,2025-08-19,2025-08-23,CUST-00403,PROD-00175,2,0.0,809.0,540.52,268.48
ORD-005815,2024-08-12,2024-08-14,CUST-00253,PROD-00198,5,0.1,2734.38,1722.05,1012.33
ORD-005816,2025-09-15,2025-09-20,CUST-00130,PROD-00003,6,0.1,516.02,471.36,44.66
ORD-005817,2025-01-26,2025-01-27,CUST-00494,PROD-00010,3,0.05,1273.47,1044.93,228.54
ORD-005818,2024-02-10,2024-02-14,CUST-00003,PROD-00144,6,0.1,862.16,541.56,320.6
ORD-005819,2024-12-11,2024-12-17,CUST-00503,PROD-00105,6,0.3,1460.47,1732.8,-272.33
ORD-005820,2025-12-04,2025-12-08,CUST-00450,PROD-00183,4,0.0,1335.48,876.68,458.8
ORD-005821,2025-11-08,2025-11-13,CUST-00339,PROD-00185,6,0.0,3017.88,2316.42,701.46
ORD-005822,2024-03-19,2024-03-24,CUST-00540,PROD-00197,4,0.2,414.08,360.88,53.2
ORD-005823,2025-07-22,2025-07-23,CUST-00141,PROD-00006,5,0.05,2466.3,1741.1,725.2
ORD-005824,2025-09-10,2025-09-12,CUST-00541,PROD-00166,1,0.0,511.27,353.8,157.47
ORD-005825,2024-08-14,2024-08-16,CUST-00096,PROD-00121,3,0.0,2009.88,1174.59,835.29
ORD-005826,2024-12-18,2024-12-21,CUST-00492,PROD-00149,2,0.15,510.39,337.36,173.03
ORD-005827,2025-06-15,2025-06-21,CUST-00089,PROD-00015,1,0.2,379.35,399.77,-20.42
ORD-005828,2024-12-02,2024-12-06,CUST-00063,PROD-00029,7,0.1,2392.55,1852.48,540.07
ORD-005829,2024-03-27,2024-03-29,CUST-00278,PROD-00027,5,0.2,1778.04,1442.35,335.69
ORD-005830,2025-06-10,2025-06-12,CUST-00172,PROD-00084,3,0.1,243.89,224.7,19.19
ORD-005831,2025-11-19,2025-11-24,CUST-00179,PROD-00129,2,0.05,1028.01,597.5,430.51
ORD-005832,2025-04-27,2025-05-01,CUST-00286,PROD-00076,6,0.1,1333.8,794.82,538.98
ORD-005833,2025-08-16,2025-08-21,CUST-00424,PROD-00193,5,0.1,1134.58,666.55,468.03
ORD-005834,2024-10-20,2024-10-24,CUST-00413,PROD-00183,5,0.0,1669.35,1095.85,573.5
ORD-005835,2024-05-20,2024-05-25,CUST-00432,PROD-00204,1,0.1,382.8,263.25,119.55
ORD-005836,2025-04-20,2025-04-24,CUST-00471,PROD-00079,1,0.0,245.69,177.54,68.15
ORD-005837,2024-09-26,2024-10-02,CUST-00043,PROD-00132,5,0.2,1024.0,736.55,287.45
ORD-005838,2025-10-22,2025-10-28,CUST-00151,PROD-00188,3,0.1,776.87,550.38,226.49
ORD-005839,2024-04-04,2024-04-09,CUST-00464,PROD-00176,7,0.1,2600.26,2112.04,488.22
ORD-005840,2024-11-29,2024-12-03,CUST-00437,PROD-00115,2,0.05,155.97,138.8,17.17
ORD-005841,2024-11-12,2024-11-17,CUST-00242,PROD-00146,6,0.0,1103.04,921.6,181.44
ORD-005842,2025-12-02,2025-12-06,CUST-00190,PROD-00157,1,0.1,456.16,293.97,162.19
ORD-005843,2024-04-27,2024-04-30,CUST-00092,PROD-00184,2,0.15,455.58,370.14,85.44
ORD-005844,2024-01-08,2024-01-10,CUST-00598,PROD-00097,2,0.0,557.3,389.2,168.1
ORD-005845,2024-07-14,2024-07-15,CUST-00575,PROD-00103,6,0.0,1600.14,1267.32,332.82
ORD-005846,2025-09-21,2025-09-24,CUST-00493,PROD-00005,3,0.05,917.81,830.7,87.11
ORD-005847,2024-06-13,2024-06-15,CUST-00306,PROD-00187,7,0.1,1888.24,1142.54,745.7
ORD-005848,2024-07-17,2024-07-19,CUST-00102,PROD-00199,1,0.0,578.21,305.76,272.45
ORD-005849,2024-04-09,2024-04-13,CUST-00299,PROD-00021,5,0.1,1103.94,785.6,318.34
ORD-005850,2025-06-20,2025-06-24,CUST-00223,PROD-00043,1,0.2,300.8,252.55,48.25
ORD-005851,2024-02-23,2024-02-25,CUST-00060,PROD-00032,2,0.1,516.49,471.46,45.03
ORD-005852,2024-09-29,2024-10-02,CUST-00281,PROD-00178,6,0.0,1710.42,1217.52,492.9
ORD-005853,2024-08-23,2024-08-27,CUST-00191,PROD-00068,1,0.05,423.14,350.35,72.79
ORD-005854,2025-02-11,2025-02-17,CUST-00554,PROD-00060,6,0.0,1426.92,865.5,561.42
ORD-005855,2025-07-07,2025-07-11,CUST-00255,PROD-00131,7,0.2,2949.18,2093.0,856.18
ORD-005856,2025-01-25,2025-01-26,CUST-00199,PROD-00071,5,0.0,3055.2,1741.4,1313.8
ORD-005857,2025-11-28,2025-12-02,CUST-00171,PROD-00145,4,0.05,349.11,263.2,85.91
ORD-005858,2025-12-08,2025-12-09,CUST-00161,PROD-00208,4,0.05,1736.37,1344.48,391.89
ORD-005859,2024-10-22,2024-10-23,CUST-00192,PROD-00136,5,0.0,1132.55,761.9,370.65
ORD-005860,2025-08-19,2025-08-20,CUST-00455,PROD-00111,7,0.0,769.93,620.41,149.52
ORD-005861,2025-07-16,2025-07-21,CUST-00029,PROD-00167,1,0.0,186.76,109.98,76.78
ORD-005862,2025-11-10,2025-11-12,CUST-00492,PROD-00064,6,0.2,1810.66,1479.18,331.48
ORD-005863,2024-12-06,2024-12-12,CUST-00285,PROD-00097,2,0.2,445.84,389.2,56.64
ORD-005864,2025-01-23,2025-01-29,CUST-00053,PROD-00174,7,0.0,1547.21,1232.14,315.07
ORD-005865,2024-11-21,2024-11-23,CUST-00390,PROD-00045,7,0.0,755.3,545.65,209.65
